,open,close,low,high,volume,money,high_limit,low_limit,avg,label
2016-07-01,2931.8,2932.48,2925.81,2944.99,14124622700.0,173006184794.0,3222.57,2636.65,2935.624,2988.6
2016-07-04,2924.29,2988.6,2922.52,2992.5,22201713200.0,253150365202.0,3225.72,2639.23,2970.77,3006.39
2016-07-05,2991.75,3006.39,2990.64,3010.28,23520445000.0,270418011629.0,3287.46,2689.74,3001.075,3017.29
2016-07-06,2998.52,3017.29,2984.83,3017.65,21237092000.0,246497840951.0,3307.03,2705.75,3002.328,3016.85
2016-07-07,3009.35,3016.85,2994.64,3024.11,22268166700.0,270197134238.0,3319.02,2715.56,3010.85,2988.09
2016-07-08,3000.33,2988.09,2983.88,3001.55,16898685900.0,209672668129.0,3318.53,2715.16,2992.6,2994.92
2016-07-11,2993.75,2994.92,2990.91,3022.94,22433822400.0,271916499904.0,3286.9,2689.28,3005.944,3049.38
2016-07-12,2992.52,3049.38,2984.42,3049.68,25948629500.0,288656744057.0,3294.41,2695.43,3016.221,3060.69
2016-07-13,3049.51,3060.69,3048.2,3069.05,25365938400.0,279350871891.0,3354.32,2744.44,3058.558,3054.02
2016-07-14,3054.97,3054.02,3036.52,3057.05,18019480400.0,208939031310.0,3366.76,2754.62,3049.134,3054.3
2016-07-15,3056.68,3054.3,3044.54,3062.68,17286639800.0,202840549580.0,3359.42,2748.62,3055.025,3043.56
2016-07-18,3047.64,3043.56,3031.64,3058.32,17749656200.0,206667709265.0,3359.73,2748.87,3046.718,3036.6
2016-07-19,3040.23,3036.6,3014.29,3043.6,15536146600.0,187206723214.0,3347.92,2739.21,3029.942,3027.9
2016-07-20,3034.71,3027.9,3022.63,3043.0,13824281500.0,171472917221.0,3340.26,2732.94,3033.23,3039.01
2016-07-21,3027.6,3039.01,3027.37,3053.33,16376737000.0,200278455546.0,3330.69,2725.11,3040.732,3012.82
2016-07-22,3038.12,3012.82,3007.46,3039.27,16201018100.0,197517350360.0,3342.91,2735.11,3022.832,3015.83
2016-07-25,3008.09,3015.83,3003.29,3027.12,14420658200.0,175422000819.0,3314.1,2711.53,3014.528,3050.17
2016-07-26,3014.04,3050.17,3013.8,3050.61,15669450600.0,185474467705.0,3317.41,2714.25,3033.819,2992.0
2016-07-27,3050.37,2992.0,2939.23,3057.42,28016091500.0,316811388907.0,3355.18,2745.15,3003.7,2994.32
2016-07-28,2980.5,2994.32,2968.18,3003.36,19056495000.0,217626998763.0,3291.2,2692.8,2986.98,2979.34
2016-07-29,2992.54,2979.34,2972.92,3000.05,15010153400.0,170198566552.0,3293.76,2694.89,2988.645,2953.39
2016-08-01,2971.95,2953.39,2931.96,2972.88,14740776300.0,162372674323.0,3277.27,2681.4,2950.166,2971.28
2016-08-02,2950.08,2971.28,2946.64,2971.28,11546890000.0,129266872711.0,3248.72,2658.05,2956.848,2978.46
2016-08-03,2963.21,2978.46,2956.79,2981.16,14114133200.0,159088262525.0,3268.41,2674.15,2972.976,2982.43
2016-08-04,2976.41,2982.43,2958.93,2982.86,13393330100.0,153307963507.0,3276.31,2680.61,2972.141,2976.7
2016-08-05,2978.78,2976.7,2971.56,2991.68,14185710100.0,161795980405.0,3280.67,2684.18,2980.044,3004.28
2016-08-08,2972.62,3004.28,2959.05,3004.72,15572983300.0,172089654259.0,3274.37,2679.03,2982.8,3025.68
2016-08-09,3001.31,3025.68,2998.68,3025.91,16999544600.0,187716865344.0,3304.7,2703.85,3012.664,3018.75
2016-08-10,3023.47,3018.75,3017.09,3033.2,16467516500.0,184525184723.0,3328.25,2723.11,3024.103,3002.64
2016-08-11,3013.68,3002.64,3001.17,3038.05,16187948100.0,179861525628.0,3320.62,2716.87,3018.923,3050.67
2016-08-12,3000.27,3050.67,2999.04,3051.05,16817365700.0,179304885162.0,3302.9,2702.37,3022.449,3125.2
2016-08-15,3056.48,3125.2,3053.87,3137.48,29761650600.0,327991129268.0,3355.73,2745.6,3105.651,3110.04
2016-08-16,3130.53,3110.04,3102.07,3140.44,27832893400.0,308544861178.0,3437.71,2812.68,3119.156,3109.55
2016-08-17,3106.99,3109.55,3090.28,3114.25,21383963700.0,243405250612.0,3421.04,2799.03,3105.229,3104.11
2016-08-18,3107.75,3104.11,3093.32,3125.58,22935908100.0,256969677017.0,3420.51,2798.6,3111.645,3108.1
2016-08-19,3100.39,3108.1,3082.77,3113.34,19434745300.0,212050971111.0,3414.53,2793.7,3099.147,3084.81
2016-08-22,3107.38,3084.81,3083.59,3112.74,18538792700.0,207638874518.0,3418.91,2797.29,3097.976,3089.71
2016-08-23,3081.57,3089.71,3073.53,3101.11,16136896500.0,179183487675.0,3393.29,2776.32,3089.809,3085.88
2016-08-24,3092.02,3085.88,3079.55,3097.15,14570744000.0,168362528488.0,3398.68,2780.73,3088.497,3068.33
2016-08-25,3073.44,3068.33,3041.51,3073.44,17403298000.0,200859751351.0,3394.47,2777.29,3058.404,3070.31
2016-08-26,3069.85,3070.31,3063.89,3087.65,14966390100.0,176309498242.0,3375.16,2761.5,3076.16,3070.03
2016-08-29,3068.46,3070.03,3058.79,3074.94,14450000700.0,166397346222.0,3377.34,2763.28,3067.063,3074.68
2016-08-30,3071.44,3074.68,3065.97,3082.99,14043481100.0,163878823044.0,3377.03,2763.02,3073.0,3085.49
2016-08-31,3072.92,3085.49,3063.4,3087.7,14136860900.0,168986117678.0,3382.14,2767.21,3076.29,3063.31
2016-09-01,3083.96,3063.31,3062.88,3088.7,15519109300.0,177093295280.0,3394.04,2776.94,3078.564,3067.35
2016-09-02,3057.49,3067.35,3050.49,3072.53,15044692000.0,170592139865.0,3369.64,2756.97,3062.462,3072.1
2016-09-05,3070.71,3072.1,3065.33,3085.49,14496331700.0,161243675297.0,3374.09,2760.62,3074.113,3090.71
2016-09-06,3071.06,3090.71,3053.19,3095.51,17290852400.0,193057729108.0,3379.3,2764.89,3075.637,3091.93
2016-09-07,3091.33,3091.93,3087.88,3105.68,18695676300.0,207162121474.0,3399.78,2781.64,3097.913,3095.95
2016-09-08,3089.95,3095.95,3083.9,3096.78,14588377100.0,165944472734.0,3401.12,2782.74,3090.504,3078.85
2016-09-09,3095.43,3078.85,3078.22,3101.79,16069292400.0,182056232520.0,3405.55,2786.36,3092.746,3021.98
2016-09-12,3037.51,3021.98,2999.93,3040.95,20601208600.0,221846569008.0,3386.74,2770.97,3021.525,3023.51
2016-09-13,3025.03,3023.51,3008.74,3029.72,13538758000.0,152791306018.0,3324.17,2719.78,3018.587,3002.85
2016-09-14,3008.9,3002.85,2995.42,3017.94,13341340100.0,148148969909.0,3325.86,2721.16,3006.75,3026.05
2016-09-19,3005.32,3026.05,3005.32,3026.65,11922502700.0,133168828076.0,3303.13,2702.56,3019.133,3023.0
2016-09-20,3027.17,3023.0,3015.88,3027.82,11892411700.0,139662303158.0,3328.66,2723.45,3021.179,3025.87
2016-09-21,3021.58,3025.87,3017.54,3032.45,11572121300.0,134133726403.0,3325.3,2720.7,3024.275,3042.31
2016-09-22,3038.42,3042.31,3035.07,3054.44,13930955400.0,159031064132.0,3328.46,2723.29,3044.234,3033.9
2016-09-23,3044.79,3033.9,3032.8,3046.8,12559097600.0,147377736332.0,3346.54,2738.08,3039.131,2980.43
2016-09-26,3028.24,2980.43,2980.12,3028.24,14433028600.0,162257246419.0,3337.29,2730.51,3006.185,2998.17
2016-09-27,2974.59,2998.17,2969.13,2998.23,12170145000.0,133372708394.0,3278.47,2682.39,2981.739,2987.86
2016-09-28,3000.7,2987.86,2984.32,3000.7,10462569700.0,116437377488.0,3297.99,2698.36,2991.23,2998.48
2016-09-29,2992.17,2998.48,2991.91,3009.2,11321391900.0,122728570070.0,3286.64,2689.07,3000.593,3004.7
2016-09-30,2994.25,3004.7,2993.06,3009.2,10133356200.0,112794538478.0,3298.33,2698.63,3002.811,3048.14
2016-10-10,3020.46,3048.14,3014.62,3048.24,16005110400.0,175521792580.0,3305.17,2704.23,3031.905,3065.25
2016-10-11,3051.62,3065.25,3048.02,3066.1,16727349600.0,183787648350.0,3352.96,2743.33,3057.438,3058.5
2016-10-12,3057.32,3058.5,3048.89,3060.51,14249357700.0,159982961361.0,3371.77,2758.72,3055.587,3061.35
2016-10-13,3057.97,3061.35,3052.64,3065.0,15475672500.0,166335869075.0,3364.35,2752.65,3059.109,3063.81
2016-10-14,3056.99,3063.81,3043.18,3064.79,15537370500.0,163792994643.0,3367.48,2755.21,3053.726,3041.17
2016-10-17,3064.69,3041.17,3033.75,3068.81,16373326500.0,180594077051.0,3370.19,2757.43,3057.65,3083.88
2016-10-18,3037.4,3083.88,3037.4,3084.19,18204246000.0,196036127966.0,3345.28,2737.05,3063.103,3084.72
2016-10-19,3085.75,3084.72,3076.77,3096.22,18247014300.0,197481136362.0,3392.26,2775.49,3087.673,3084.46
2016-10-20,3084.91,3084.46,3076.29,3089.68,16069136400.0,177674542710.0,3393.19,2776.25,3083.4,3090.94
2016-10-21,3081.39,3090.94,3069.27,3101.85,18738807200.0,201953662395.0,3392.9,2776.01,3085.209,3128.25
2016-10-24,3092.05,3128.25,3090.79,3137.03,24052234900.0,250354393568.0,3400.04,2781.85,3117.695,3131.94
2016-10-25,3127.97,3131.94,3121.05,3132.5,20338089800.0,220861464075.0,3441.07,2815.42,3126.362,3116.31
2016-10-26,3129.84,3116.31,3110.39,3129.84,19166326300.0,215767706369.0,3445.13,2818.74,3120.725,3112.35
2016-10-27,3112.6,3112.35,3100.39,3114.76,15800878900.0,182237125269.0,3427.94,2804.68,3108.915,3104.27
2016-10-28,3111.7,3104.27,3101.24,3128.64,18177412300.0,212593009855.0,3423.58,2801.11,3114.836,3100.49
2016-10-31,3097.19,3100.49,3081.07,3102.3,15150676400.0,178427745444.0,3414.7,2793.84,3092.31,3122.44
2016-11-01,3101.66,3122.44,3097.04,3122.61,16023203200.0,195831592265.0,3410.54,2790.44,3111.629,3102.73
2016-11-02,3115.73,3102.73,3099.82,3118.98,18272206700.0,221676542065.0,3434.68,2810.19,3109.885,3128.94
2016-11-03,3096.76,3128.94,3094.1,3140.93,22298626000.0,265820360415.0,3413.01,2792.46,3119.84,3125.32
2016-11-04,3126.35,3125.32,3119.54,3141.33,19768319700.0,239043257281.0,3441.83,2816.04,3130.568,3133.33
2016-11-07,3124.89,3133.33,3117.1,3139.2,17941849000.0,210602324385.0,3437.85,2812.79,3128.1,3147.89
2016-11-08,3140.94,3147.89,3134.95,3156.88,19084697900.0,221585117190.0,3446.67,2820.0,3144.296,3128.37
2016-11-09,3146.08,3128.37,3096.95,3146.95,24111495800.0,277229392735.0,3462.68,2833.1,3128.699,3171.28
2016-11-10,3148.54,3171.28,3148.54,3172.31,24419260200.0,285992810523.0,3441.21,2815.53,3164.2,3196.04
2016-11-11,3169.4,3196.04,3166.07,3202.74,31085457900.0,343773951274.0,3488.41,2854.15,3185.701,3210.37
2016-11-14,3187.71,3210.37,3186.8,3221.46,32960831300.0,346974628517.0,3515.65,2876.44,3204.984,3206.99
2016-11-15,3209.95,3206.99,3195.04,3214.29,24088635000.0,267003870859.0,3531.41,2889.33,3205.267,3205.06
2016-11-16,3208.5,3205.06,3195.41,3210.89,22176699300.0,244854511188.0,3527.68,2886.29,3203.119,3208.45
2016-11-17,3198.5,3208.45,3187.21,3211.05,21420624000.0,226775851180.0,3525.56,2884.55,3198.183,3192.86
2016-11-18,3207.19,3192.86,3187.5,3212.39,20982663900.0,235352062308.0,3529.3,2887.61,3201.771,3218.15
2016-11-21,3188.5,3218.15,3188.28,3229.76,23065284400.0,263177808131.0,3512.14,2873.57,3214.137,3248.35
2016-11-22,3220.98,3248.35,3220.98,3249.68,26163154700.0,292484830640.0,3539.96,2896.33,3236.469,3241.14
2016-11-23,3247.94,3241.14,3231.59,3262.88,24995959200.0,277942467717.0,3573.19,2923.52,3250.14,3241.74
2016-11-24,3237.43,3241.74,3232.87,3257.86,23232452700.0,267224712392.0,3565.25,2917.02,3242.974,3261.94
2016-11-25,3241.24,3261.94,3209.6,3262.44,23392160100.0,259117040400.0,3565.91,2917.56,3237.793,3277.0
2016-11-28,3270.05,3277.0,3267.67,3288.34,28155125300.0,300460150894.0,3588.13,2935.74,3278.63,3282.92
2016-11-29,3269.23,3282.92,3263.4,3301.21,32083628700.0,348149349670.0,3604.7,2949.3,3282.879,3250.03
2016-11-30,3272.14,3250.03,3239.52,3277.27,24357605300.0,262808738181.0,3611.22,2954.63,3256.961,3273.31
2016-12-01,3257.03,3273.31,3256.26,3279.67,23775986400.0,261553934531.0,3575.04,2925.03,3267.435,3243.84
2016-12-02,3270.12,3243.84,3235.28,3279.71,25956720500.0,281559095557.0,3600.64,2945.98,3258.09,3204.71
2016-12-05,3203.78,3204.71,3194.88,3219.52,22301039400.0,238598033019.0,3568.23,2919.46,3206.336,3199.65
2016-12-06,3202.03,3199.65,3196.52,3215.31,15757269300.0,177170154406.0,3525.18,2884.24,3205.918,3222.24
2016-12-07,3198.47,3222.24,3189.49,3222.43,16907284700.0,189443846603.0,3519.61,2879.68,3204.163,3215.37
2016-12-08,3225.55,3215.37,3211.47,3228.12,17071017300.0,197802065189.0,3544.47,2900.02,3221.033,3232.88
2016-12-09,3209.34,3232.88,3207.04,3244.8,20402395600.0,226387156318.0,3536.9,2893.83,3227.392,3152.97
2016-12-12,3233.67,3152.97,3149.9,3245.09,27470846100.0,294260138539.0,3556.17,2909.6,3187.778,3155.04
2016-12-13,3138.99,3155.04,3118.71,3162.5,18516449500.0,203175456917.0,3468.27,2837.67,3141.19,3140.53
2016-12-14,3149.38,3140.53,3136.35,3170.02,20135888700.0,219206160238.0,3470.54,2839.53,3152.848,3117.68
2016-12-15,3125.76,3117.68,3100.91,3138.78,18999062600.0,212863239254.0,3454.58,2826.48,3121.219,3122.98
2016-12-16,3111.51,3122.98,3106.35,3128.87,16498869900.0,189844752856.0,3429.44,2805.91,3118.181,3118.08
2016-12-19,3120.7,3118.08,3110.08,3125.28,15416971600.0,174500240651.0,3435.28,2810.68,3118.519,3102.88
2016-12-20,3115.9,3102.88,3084.8,3117.01,15742675900.0,171611881109.0,3429.89,2806.28,3099.034,3137.43
2016-12-21,3107.24,3137.43,3107.24,3140.25,18670660700.0,204247805174.0,3413.16,2792.59,3126.135,3139.56
2016-12-22,3132.16,3139.56,3126.89,3143.17,16780499000.0,185981556911.0,3451.17,2823.69,3135.089,3110.15
2016-12-23,3134.93,3110.15,3103.75,3138.4,16617676900.0,189281177497.0,3453.51,2825.6,3120.1,3122.57
2016-12-26,3095.58,3122.57,3068.41,3122.88,15257188100.0,170555610888.0,3421.17,2799.14,3092.248,3114.66
2016-12-27,3117.39,3114.66,3113.75,3127.88,14152893900.0,162193908541.0,3434.83,2810.31,3119.371,3102.24
2016-12-28,3113.77,3102.24,3094.55,3118.78,13572708700.0,154329653047.0,3426.13,2803.2,3108.319,3096.1
2016-12-29,3095.84,3096.1,3087.34,3111.8,13262329200.0,149919182801.0,3412.46,2792.01,3098.559,3103.64
2016-12-30,3097.35,3103.64,3089.99,3108.84,13326713000.0,151732781753.0,3405.71,2786.49,3100.444,3135.92
2017-01-03,3105.31,3135.92,3105.31,3136.46,14156718700.0,159887139472.0,3414.0,2793.27,3126.89,3158.79
2017-01-04,3133.79,3158.79,3130.11,3160.1,16786085000.0,195914292648.0,3449.51,2822.33,3146.252,3165.41
2017-01-05,3157.91,3165.41,3154.28,3168.5,17472764500.0,199692026733.0,3474.67,2842.91,3162.152,3154.32
2017-01-06,3163.78,3154.32,3153.03,3172.03,18370896600.0,207296038444.0,3481.95,2848.87,3162.468,3171.24
2017-01-09,3148.53,3171.24,3147.74,3173.14,17171407500.0,192110579318.0,3469.75,2838.89,3162.967,3161.67
2017-01-10,3167.57,3161.67,3157.33,3174.58,17975921600.0,194963216580.0,3488.36,2854.11,3165.675,3136.75
2017-01-11,3156.69,3136.75,3136.27,3167.03,17836222100.0,189186459362.0,3477.84,2845.5,3151.27,3119.29
2017-01-12,3133.6,3119.29,3115.98,3144.97,14888924000.0,161922296472.0,3450.43,2823.08,3132.974,3112.76
2017-01-13,3116.08,3112.76,3102.16,3130.51,15627421400.0,174438553999.0,3431.22,2807.36,3113.339,3103.43
2017-01-16,3104.49,3103.43,3044.29,3105.14,25788599600.0,262826041801.0,3424.04,2801.49,3082.751,3108.77
2017-01-17,3087.03,3108.77,3072.34,3108.91,13615786100.0,154757554735.0,3413.77,2793.09,3093.631,3113.01
2017-01-18,3104.77,3113.01,3098.59,3123.72,13178012800.0,144546719278.0,3419.65,2797.9,3114.584,3101.3
2017-01-19,3104.97,3101.3,3094.01,3115.78,12385142000.0,139280461467.0,3424.31,2801.71,3105.206,3123.14
2017-01-20,3095.82,3123.14,3095.21,3125.66,12236677700.0,141471811351.0,3411.43,2791.17,3116.155,3136.77
2017-01-23,3125.42,3136.77,3125.42,3145.84,13266039200.0,148145735877.0,3435.45,2810.83,3135.051,3142.55
2017-01-24,3134.59,3142.55,3131.22,3149.53,12597388100.0,134553852177.0,3450.45,2823.1,3139.003,3149.55
2017-01-25,3137.65,3149.55,3133.19,3151.47,11207382700.0,126765829992.0,3456.81,2828.3,3144.075,3159.17
2017-01-26,3149.22,3159.17,3148.91,3163.1,11387677200.0,125013193942.0,3464.51,2834.6,3155.788,3140.17
2017-02-03,3160.08,3140.17,3136.01,3162.68,9222473600.0,108023659889.0,3475.08,2843.25,3145.842,3156.98
2017-02-06,3143.09,3156.98,3135.39,3158.84,12719828300.0,150067694721.0,3454.19,2826.15,3148.583,3153.09
2017-02-07,3154.4,3153.09,3140.04,3159.54,12833744200.0,152559086118.0,3472.68,2841.29,3150.983,3166.98
2017-02-08,3148.09,3166.98,3132.03,3167.45,14492018700.0,170854126256.0,3468.4,2837.78,3149.983,3183.18
2017-02-09,3164.69,3183.18,3162.57,3186.84,19164032700.0,209723158641.0,3483.68,2850.28,3178.379,3196.7
2017-02-10,3183.01,3196.7,3182.8,3205.05,23934891300.0,245772163920.0,3501.5,2864.86,3194.489,3216.84
2017-02-13,3198.99,3216.84,3198.99,3219.41,22019150800.0,236158766820.0,3516.37,2877.03,3210.642,3217.93
2017-02-14,3216.14,3217.93,3205.29,3219.4,18879808800.0,204253821854.0,3538.52,2895.16,3212.215,3212.99
2017-02-15,3215.46,3212.99,3206.56,3236.0,24150770600.0,257965244461.0,3539.72,2896.14,3222.518,3229.62
2017-02-16,3210.36,3229.62,3207.79,3230.28,21695594200.0,226587611995.0,3534.28,2891.69,3218.459,3202.08
2017-02-17,3227.71,3202.08,3199.42,3238.4,22622817700.0,248572751592.0,3552.58,2906.66,3219.382,3239.96
2017-02-20,3198.96,3239.96,3198.96,3241.46,23215209600.0,250276131815.0,3522.28,2881.87,3222.49,3253.33
2017-02-21,3242.22,3253.33,3239.88,3254.34,21167306600.0,233551176050.0,3563.96,2915.97,3248.529,3261.22
2017-02-22,3252.69,3261.22,3243.84,3261.38,20745377600.0,234815325824.0,3578.66,2927.99,3253.221,3251.38
2017-02-23,3258.83,3251.38,3236.35,3264.08,20917980000.0,236822582276.0,3587.34,2935.1,3251.218,3253.43
2017-02-24,3246.86,3253.43,3233.53,3253.96,18640636200.0,213839036867.0,3576.51,2926.24,3244.376,3228.66
2017-02-27,3249.19,3228.66,3224.09,3251.65,18258107100.0,211395715856.0,3578.78,2928.09,3241.38,3241.73
2017-02-28,3225.97,3241.73,3225.97,3242.68,15124431800.0,186019288810.0,3551.53,2905.79,3234.4,3246.93
2017-03-01,3240.07,3246.93,3237.87,3259.98,19067755000.0,225940967942.0,3565.91,2917.56,3250.167,3230.03
2017-03-02,3250.52,3230.03,3228.66,3256.81,18121507600.0,223043958767.0,3571.63,2922.24,3244.017,3218.31
2017-03-03,3219.2,3218.31,3206.61,3221.16,15708236800.0,192707923011.0,3553.03,2907.03,3214.379,3233.87
2017-03-06,3217.33,3233.87,3215.07,3234.66,15609215800.0,193769172396.0,3540.14,2896.48,3227.025,3242.41
2017-03-07,3233.09,3242.41,3226.82,3242.66,16406423500.0,209931208364.0,3557.25,2910.48,3234.509,3240.66
2017-03-08,3240.53,3240.66,3230.61,3245.3,16073138800.0,198225782571.0,3566.65,2918.17,3239.088,3216.75
2017-03-09,3233.7,3216.75,3205.28,3233.87,16737110800.0,199217646811.0,3564.73,2916.6,3215.663,3212.76
2017-03-10,3213.73,3212.76,3208.45,3222.32,13667274300.0,173663170235.0,3538.42,2895.07,3215.658,3237.02
2017-03-13,3209.45,3237.02,3193.16,3237.12,16367376000.0,206919741904.0,3534.04,2891.48,3219.451,3239.33
2017-03-14,3235.25,3239.33,3231.52,3246.33,14694602200.0,191535126691.0,3560.73,2913.32,3240.053,3241.76
2017-03-15,3235.4,3241.76,3227.74,3243.71,14405568200.0,185727250364.0,3563.26,2915.4,3236.453,3268.94
2017-03-16,3247.16,3268.94,3247.16,3269.77,18941600200.0,244508344465.0,3565.94,2917.58,3263.425,3237.45
2017-03-17,3271.87,3237.45,3232.28,3274.19,20058322300.0,262184046475.0,3595.83,2942.04,3259.635,3250.81
2017-03-20,3241.11,3250.81,3228.12,3251.13,17054843000.0,213951759502.0,3561.19,2913.7,3240.452,3261.61
2017-03-21,3250.25,3261.61,3246.7,3262.22,16271930600.0,219121269782.0,3575.89,2925.73,3255.018,3245.22
2017-03-22,3246.22,3245.22,3229.13,3255.78,18973164900.0,244545459041.0,3587.77,2935.45,3243.977,3248.55
2017-03-23,3245.81,3248.55,3221.93,3262.09,19302914400.0,258246691000.0,3569.74,2920.7,3247.266,3269.45
2017-03-24,3247.35,3269.45,3241.12,3275.21,21977791400.0,267094164316.0,3573.4,2923.69,3255.248,3266.96
2017-03-27,3268.92,3266.96,3262.12,3283.24,20185267500.0,249185540341.0,3596.39,2942.5,3272.509,3252.95
2017-03-28,3265.63,3252.95,3246.09,3265.63,16171001300.0,203452481772.0,3593.65,2940.26,3256.302,3241.31
2017-03-29,3252.87,3241.31,3233.28,3262.1,21610557500.0,245371852620.0,3578.24,2927.65,3250.045,3210.24
2017-03-30,3235.14,3210.24,3195.85,3240.02,24713547900.0,265694871643.0,3565.45,2917.18,3217.222,3222.51
2017-03-31,3206.25,3222.51,3205.54,3226.25,19644292200.0,214036159962.0,3531.26,2889.21,3216.162,3270.31
2017-04-05,3235.66,3270.31,3233.24,3270.65,24832020200.0,273201155674.0,3544.77,2900.26,3253.093,3281.0
2017-04-06,3272.19,3281.0,3265.76,3286.67,24528799900.0,262335587585.0,3597.34,2943.27,3275.095,3286.62
2017-04-07,3280.62,3286.62,3275.05,3295.19,23610894200.0,266738322876.0,3609.11,2952.9,3284.31,3269.39
2017-04-10,3285.46,3269.39,3265.01,3285.46,23269461600.0,279415195386.0,3615.28,2957.95,3276.702,3288.97
2017-04-11,3266.22,3288.97,3244.4,3290.39,28128124800.0,326622406900.0,3596.33,2942.45,3268.467,3273.83
2017-04-12,3283.84,3273.83,3262.28,3284.93,26938179000.0,311505523795.0,3617.86,2960.07,3276.577,3275.96
2017-04-13,3265.22,3275.96,3261.49,3281.14,20734687500.0,223287214710.0,3601.21,2946.45,3273.583,3246.07
2017-04-14,3276.14,3246.07,3238.9,3276.71,21450855800.0,224106679468.0,3603.56,2948.36,3257.942,3222.17
2017-04-17,3229.95,3222.17,3199.91,3229.95,21273718900.0,227214681389.0,3570.67,2921.46,3216.475,3196.71
2017-04-18,3215.4,3196.71,3196.49,3225.05,18866135300.0,211866767668.0,3544.38,2899.95,3214.94,3170.69
2017-04-19,3184.67,3170.69,3147.07,3189.44,21323807500.0,225806056521.0,3516.38,2877.04,3165.79,3172.1
2017-04-20,3165.66,3172.1,3148.18,3178.18,19087398500.0,220098232749.0,3487.76,2853.62,3167.89,3173.15
2017-04-21,3170.29,3173.15,3158.63,3180.79,16476174000.0,184131440700.0,3489.31,2854.89,3170.65,3129.53
2017-04-24,3164.25,3129.53,3111.21,3164.25,18627743400.0,197845253573.0,3490.47,2855.84,3129.01,3134.57
2017-04-25,3123.89,3134.57,3117.45,3145.27,15341830700.0,174129249619.0,3442.48,2816.58,3134.19,3140.85
2017-04-26,3132.92,3140.85,3131.42,3152.95,16987810700.0,197112873017.0,3448.02,2821.11,3141.54,3152.19
2017-04-27,3131.35,3152.19,3097.33,3155.0,21179307300.0,235748319355.0,3454.93,2826.76,3125.9,3154.66
